occurrence_guid,dataset_guid,who,what,when,where,url
da059d40-f872-470a-903e-f485da296006,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-2,http://spcoco.org/ark:/da059d40-f872-470a-903e-f485da296006,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/da059d40-f872-470a-903e-f485da296006
718da76b-f35c-44b1-a93e-fd71bd2bcbf7,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-2,http://spcoco.org/ark:/718da76b-f35c-44b1-a93e-fd71bd2bcbf7,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/718da76b-f35c-44b1-a93e-fd71bd2bcbf7
2d7c48a0-cac4-4377-bd54-fb466cb09ef6,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-2,http://spcoco.org/ark:/2d7c48a0-cac4-4377-bd54-fb466cb09ef6,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/2d7c48a0-cac4-4377-bd54-fb466cb09ef6
97cf4fa7-6ccd-4d11-8fe2-f0921073338e,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-2,http://spcoco.org/ark:/97cf4fa7-6ccd-4d11-8fe2-f0921073338e,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/97cf4fa7-6ccd-4d11-8fe2-f0921073338e
da70fd49-4b26-4fbb-8b02-df41bafe93d1,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-2,http://spcoco.org/ark:/da70fd49-4b26-4fbb-8b02-df41bafe93d1,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/da70fd49-4b26-4fbb-8b02-df41bafe93d1
be15e6cd-256d-40ea-9d23-4fbbf9abec04,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-2,http://spcoco.org/ark:/be15e6cd-256d-40ea-9d23-4fbbf9abec04,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/be15e6cd-256d-40ea-9d23-4fbbf9abec04
9851187a-30dc-4073-a396-220fa1c73212,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-2,http://spcoco.org/ark:/9851187a-30dc-4073-a396-220fa1c73212,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/9851187a-30dc-4073-a396-220fa1c73212
03455b16-d6f8-410c-b345-7beaf75ea504,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-2,http://spcoco.org/ark:/03455b16-d6f8-410c-b345-7beaf75ea504,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/03455b16-d6f8-410c-b345-7beaf75ea504
8008fc5d-883e-4ad3-9430-491f7e18b371,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-2,http://spcoco.org/ark:/8008fc5d-883e-4ad3-9430-491f7e18b371,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/8008fc5d-883e-4ad3-9430-491f7e18b371
e1f1d3a0-4ca2-44aa-a806-ba7772835cc0,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-2,http://spcoco.org/ark:/e1f1d3a0-4ca2-44aa-a806-ba7772835cc0,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/e1f1d3a0-4ca2-44aa-a806-ba7772835cc0
03b4052e-68ad-44a6-ad5f-60a518cbd72c,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-2,http://spcoco.org/ark:/03b4052e-68ad-44a6-ad5f-60a518cbd72c,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/03b4052e-68ad-44a6-ad5f-60a518cbd72c
0cb7e751-2ef1-4cc8-a9fa-86b031dd1528,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-2,http://spcoco.org/ark:/0cb7e751-2ef1-4cc8-a9fa-86b031dd1528,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/0cb7e751-2ef1-4cc8-a9fa-86b031dd1528
f111ec30-e01a-4c6d-9bef-a804cb256ca7,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-2,http://spcoco.org/ark:/f111ec30-e01a-4c6d-9bef-a804cb256ca7,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/f111ec30-e01a-4c6d-9bef-a804cb256ca7
5ae95b59-405b-493f-9f8f-55f15ef60418,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-2,http://spcoco.org/ark:/5ae95b59-405b-493f-9f8f-55f15ef60418,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/5ae95b59-405b-493f-9f8f-55f15ef60418
be654106-88af-4a4e-a8b4-da71a8bacc5e,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-2,http://spcoco.org/ark:/be654106-88af-4a4e-a8b4-da71a8bacc5e,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/be654106-88af-4a4e-a8b4-da71a8bacc5e
d205bdd8-2e8a-4cb9-86d0-ee2e125f6d07,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-2,http://spcoco.org/ark:/d205bdd8-2e8a-4cb9-86d0-ee2e125f6d07,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/d205bdd8-2e8a-4cb9-86d0-ee2e125f6d07
165138de-7038-4424-95a5-412b88451453,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-2,http://spcoco.org/ark:/165138de-7038-4424-95a5-412b88451453,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/165138de-7038-4424-95a5-412b88451453
5236645a-3098-4672-94ca-cae1c8e5e782,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-2,http://spcoco.org/ark:/5236645a-3098-4672-94ca-cae1c8e5e782,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/5236645a-3098-4672-94ca-cae1c8e5e782
d495c77a-3610-46ec-9b90-46cef9a33f72,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-2,http://spcoco.org/ark:/d495c77a-3610-46ec-9b90-46cef9a33f72,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/d495c77a-3610-46ec-9b90-46cef9a33f72
d54808ce-399e-41bf-a4d5-c493c095c9c7,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-3,http://spcoco.org/ark:/d54808ce-399e-41bf-a4d5-c493c095c9c7,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/d54808ce-399e-41bf-a4d5-c493c095c9c7
2ba565aa-fa23-4d0e-9c30-97f2f8c139ca,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-3,http://spcoco.org/ark:/2ba565aa-fa23-4d0e-9c30-97f2f8c139ca,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/2ba565aa-fa23-4d0e-9c30-97f2f8c139ca
f3d14f1e-5ef1-4b84-b61a-7b106e0c4b94,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-5,http://spcoco.org/ark:/f3d14f1e-5ef1-4b84-b61a-7b106e0c4b94,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/f3d14f1e-5ef1-4b84-b61a-7b106e0c4b94
34d0ef8b-fd38-4573-9461-6a840fa99536,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-5,http://spcoco.org/ark:/34d0ef8b-fd38-4573-9461-6a840fa99536,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/34d0ef8b-fd38-4573-9461-6a840fa99536
88a3d1e6-0b12-413d-add6-8506a3748630,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-5,http://spcoco.org/ark:/88a3d1e6-0b12-413d-add6-8506a3748630,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/88a3d1e6-0b12-413d-add6-8506a3748630
e330ca97-add5-4624-9529-04902e750feb,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-5,http://spcoco.org/ark:/e330ca97-add5-4624-9529-04902e750feb,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/e330ca97-add5-4624-9529-04902e750feb
ee058da2-8e62-4fe9-bacc-3af9382751b2,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-3,http://spcoco.org/ark:/ee058da2-8e62-4fe9-bacc-3af9382751b2,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/ee058da2-8e62-4fe9-bacc-3af9382751b2
346a364c-7564-403e-866a-3d6697dd1736,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-5,http://spcoco.org/ark:/346a364c-7564-403e-866a-3d6697dd1736,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/346a364c-7564-403e-866a-3d6697dd1736
0981e44e-8d0b-4d45-ada3-4272ec0e5214,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-5,http://spcoco.org/ark:/0981e44e-8d0b-4d45-ada3-4272ec0e5214,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/0981e44e-8d0b-4d45-ada3-4272ec0e5214
0a6d424e-414e-47a6-a910-db3226f44f6c,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-5,http://spcoco.org/ark:/0a6d424e-414e-47a6-a910-db3226f44f6c,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/0a6d424e-414e-47a6-a910-db3226f44f6c
a682dd3f-710b-480f-bbc5-0f8bb1426e45,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-5,http://spcoco.org/ark:/a682dd3f-710b-480f-bbc5-0f8bb1426e45,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/a682dd3f-710b-480f-bbc5-0f8bb1426e45
ae309f35-679b-4bf4-9343-f77f05687666,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-5,http://spcoco.org/ark:/ae309f35-679b-4bf4-9343-f77f05687666,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/ae309f35-679b-4bf4-9343-f77f05687666
9390a95d-88b8-4236-8eac-6b2d82decf50,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-5,http://spcoco.org/ark:/9390a95d-88b8-4236-8eac-6b2d82decf50,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/9390a95d-88b8-4236-8eac-6b2d82decf50
77cc003a-95e3-4b04-b988-43de33d356f1,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-5,http://spcoco.org/ark:/77cc003a-95e3-4b04-b988-43de33d356f1,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/77cc003a-95e3-4b04-b988-43de33d356f1
490ebfbc-7d12-431c-bb59-62fa5a658f80,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-5,http://spcoco.org/ark:/490ebfbc-7d12-431c-bb59-62fa5a658f80,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/490ebfbc-7d12-431c-bb59-62fa5a658f80
0b33032e-af41-44f4-a6b9-849862308504,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-5,http://spcoco.org/ark:/0b33032e-af41-44f4-a6b9-849862308504,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/0b33032e-af41-44f4-a6b9-849862308504
f21d7a1e-e988-461a-bcfc-e05e7af2cfe7,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-3,http://spcoco.org/ark:/f21d7a1e-e988-461a-bcfc-e05e7af2cfe7,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/f21d7a1e-e988-461a-bcfc-e05e7af2cfe7
7e496257-1b47-49b6-9d2c-01d81baf4329,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-5,http://spcoco.org/ark:/7e496257-1b47-49b6-9d2c-01d81baf4329,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/7e496257-1b47-49b6-9d2c-01d81baf4329
921f7e27-13f8-4bd7-9033-499cc9819269,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-5,http://spcoco.org/ark:/921f7e27-13f8-4bd7-9033-499cc9819269,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/921f7e27-13f8-4bd7-9033-499cc9819269
7f90e9fe-d831-4593-88b4-930bea44c89a,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-5,http://spcoco.org/ark:/7f90e9fe-d831-4593-88b4-930bea44c89a,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/7f90e9fe-d831-4593-88b4-930bea44c89a
9790139d-1375-494d-b3fc-5669770cbc1c,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-5,http://spcoco.org/ark:/9790139d-1375-494d-b3fc-5669770cbc1c,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/9790139d-1375-494d-b3fc-5669770cbc1c
950d919d-96c9-4f6d-bdb6-6ca5b5278d6e,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-5,http://spcoco.org/ark:/950d919d-96c9-4f6d-bdb6-6ca5b5278d6e,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/950d919d-96c9-4f6d-bdb6-6ca5b5278d6e
03ad3773-8a32-4b72-b46b-38de28840c43,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-5,http://spcoco.org/ark:/03ad3773-8a32-4b72-b46b-38de28840c43,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/03ad3773-8a32-4b72-b46b-38de28840c43
d0c363bc-ebbb-4abb-ba47-b8c335e9aea6,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-5,http://spcoco.org/ark:/d0c363bc-ebbb-4abb-ba47-b8c335e9aea6,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/d0c363bc-ebbb-4abb-ba47-b8c335e9aea6
0ec2503e-f1b6-46f7-be8d-f50cf91fcbab,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-5,http://spcoco.org/ark:/0ec2503e-f1b6-46f7-be8d-f50cf91fcbab,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/0ec2503e-f1b6-46f7-be8d-f50cf91fcbab
79e1770e-af89-4935-a197-7d5d61e3383d,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-5,http://spcoco.org/ark:/79e1770e-af89-4935-a197-7d5d61e3383d,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/79e1770e-af89-4935-a197-7d5d61e3383d
c00fe743-4efc-4580-935b-d65b44ee5b06,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-5,http://spcoco.org/ark:/c00fe743-4efc-4580-935b-d65b44ee5b06,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/c00fe743-4efc-4580-935b-d65b44ee5b06
0cc94bd0-7614-4ac6-938b-04db15a3e855,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-5,http://spcoco.org/ark:/0cc94bd0-7614-4ac6-938b-04db15a3e855,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/0cc94bd0-7614-4ac6-938b-04db15a3e855
ebfc6c32-70e1-47bd-b50c-d61087ba12be,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-6,http://spcoco.org/ark:/ebfc6c32-70e1-47bd-b50c-d61087ba12be,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/ebfc6c32-70e1-47bd-b50c-d61087ba12be
9e89f19a-7e29-4589-83e9-d752f21e1a3a,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-5,http://spcoco.org/ark:/9e89f19a-7e29-4589-83e9-d752f21e1a3a,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/9e89f19a-7e29-4589-83e9-d752f21e1a3a
99653131-2020-41fc-9267-814ab2b9dccc,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-6,http://spcoco.org/ark:/99653131-2020-41fc-9267-814ab2b9dccc,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/99653131-2020-41fc-9267-814ab2b9dccc
57079364-52ee-4365-8ae0-ab95b19ab42f,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-5,http://spcoco.org/ark:/57079364-52ee-4365-8ae0-ab95b19ab42f,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/57079364-52ee-4365-8ae0-ab95b19ab42f
abd22b70-a1ed-41ad-a249-50df0436d60d,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-5,http://spcoco.org/ark:/abd22b70-a1ed-41ad-a249-50df0436d60d,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/abd22b70-a1ed-41ad-a249-50df0436d60d
47537b08-dc53-4663-8fe6-422d0ebc2637,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-6,http://spcoco.org/ark:/47537b08-dc53-4663-8fe6-422d0ebc2637,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/47537b08-dc53-4663-8fe6-422d0ebc2637
796b7376-2169-45d7-a8f9-dad345259e38,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-5,http://spcoco.org/ark:/796b7376-2169-45d7-a8f9-dad345259e38,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/796b7376-2169-45d7-a8f9-dad345259e38
47bbabe6-ba22-41f7-9dba-d57ac87959c4,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-5,http://spcoco.org/ark:/47bbabe6-ba22-41f7-9dba-d57ac87959c4,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/47bbabe6-ba22-41f7-9dba-d57ac87959c4
a7530b64-04d9-4127-ac64-c967149d9964,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-6,http://spcoco.org/ark:/a7530b64-04d9-4127-ac64-c967149d9964,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/a7530b64-04d9-4127-ac64-c967149d9964
a2bfb207-58aa-4d52-b380-7e5e0fddca43,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-6,http://spcoco.org/ark:/a2bfb207-58aa-4d52-b380-7e5e0fddca43,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/a2bfb207-58aa-4d52-b380-7e5e0fddca43
472b2591-9819-4782-9cf1-e621a2c7ec7d,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-5,http://spcoco.org/ark:/472b2591-9819-4782-9cf1-e621a2c7ec7d,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/472b2591-9819-4782-9cf1-e621a2c7ec7d
e7b69b1d-102b-45da-ae8f-f5664674b77a,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-5,http://spcoco.org/ark:/e7b69b1d-102b-45da-ae8f-f5664674b77a,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/e7b69b1d-102b-45da-ae8f-f5664674b77a
1581e834-b698-42dc-a949-2e24c125a5e2,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-5,http://spcoco.org/ark:/1581e834-b698-42dc-a949-2e24c125a5e2,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/1581e834-b698-42dc-a949-2e24c125a5e2
f19d96b6-0d6c-46f0-84d6-73f19cd8f561,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-5,http://spcoco.org/ark:/f19d96b6-0d6c-46f0-84d6-73f19cd8f561,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/f19d96b6-0d6c-46f0-84d6-73f19cd8f561
52e961ec-0450-4635-82ac-245ce2f74a36,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-5,http://spcoco.org/ark:/52e961ec-0450-4635-82ac-245ce2f74a36,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/52e961ec-0450-4635-82ac-245ce2f74a36
1421549f-b358-44b9-a70c-3ed1075f0488,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-5,http://spcoco.org/ark:/1421549f-b358-44b9-a70c-3ed1075f0488,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/1421549f-b358-44b9-a70c-3ed1075f0488
02aacc2e-a7ab-45b1-937e-e24cba14d3d3,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-5,http://spcoco.org/ark:/02aacc2e-a7ab-45b1-937e-e24cba14d3d3,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/02aacc2e-a7ab-45b1-937e-e24cba14d3d3
ef08203a-76b9-4947-a08d-3e0d402eacda,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-5,http://spcoco.org/ark:/ef08203a-76b9-4947-a08d-3e0d402eacda,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/ef08203a-76b9-4947-a08d-3e0d402eacda
0f3dd7ec-f57c-4259-8009-6cb822352012,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-5,http://spcoco.org/ark:/0f3dd7ec-f57c-4259-8009-6cb822352012,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/0f3dd7ec-f57c-4259-8009-6cb822352012
e2574895-76b5-4e44-bc33-50b2f7ff1dff,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-5,http://spcoco.org/ark:/e2574895-76b5-4e44-bc33-50b2f7ff1dff,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/e2574895-76b5-4e44-bc33-50b2f7ff1dff
4278f1db-772d-441d-8620-48814ba44369,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-6,http://spcoco.org/ark:/4278f1db-772d-441d-8620-48814ba44369,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/4278f1db-772d-441d-8620-48814ba44369
dfc5628c-4625-4d3f-a101-61e3ed45e92d,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-6,http://spcoco.org/ark:/dfc5628c-4625-4d3f-a101-61e3ed45e92d,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/dfc5628c-4625-4d3f-a101-61e3ed45e92d
e6b2fe29-efca-4470-8221-ebd46c5449ba,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-5-6,http://spcoco.org/ark:/e6b2fe29-efca-4470-8221-ebd46c5449ba,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/e6b2fe29-efca-4470-8221-ebd46c5449ba
